transactionId|custId|transactionDate|productSold|unitsSold
20120801-0023508|0023508|2012-08-01|PURA250|40
20120801-0023512|0023512|2012-08-01|PURA500|162
20120801-0023512|0023512|2012-08-01|SUPA101|184
20120801-0023512|0023512|2012-08-01|SUPA104|160
20120801-0023539|0023539|2012-08-01|PURA100|197
20120801-0023539|0023539|2012-08-01|PURA250|203
20120801-0023591|0023591|2012-08-01|PURA250|56
20120801-0023591|0023591|2012-08-01|PURA500|54
20120801-0023591|0023591|2012-08-01|SUPA101|51
20120801-0023631|0023631|2012-08-01|PURA100|66
20120801-0023631|0023631|2012-08-01|SUPA101|67
20120801-0023705|0023705|2012-08-01|SUPA101|154
20120801-0023710|0023710|2012-08-01|PURA500|11
20120801-0023710|0023710|2012-08-01|SUPA101|10
20120801-0023711|0023711|2012-08-01|DETA800|37
20120801-0023711|0023711|2012-08-01|PURA100|30
20120801-0023711|0023711|2012-08-01|SUPA101|39
20120801-0023743|0023743|2012-08-01|DETA200|197
20120801-0023743|0023743|2012-08-01|PURA250|184
20120801-0023743|0023743|2012-08-01|SUPA104|191
20120801-0023749|0023749|2012-08-01|SUPA104|134
20120801-0023751|0023751|2012-08-01|PURA500|191
20120801-0023751|0023751|2012-08-01|SUPA103|152
20120801-0023770|0023770|2012-08-01|PURA100|137
20120801-0023804|0023804|2012-08-01|PURA100|113
20120801-0023804|0023804|2012-08-01|PURA250|127
20120801-0023855|0023855|2012-08-01|DETA800|131
20120801-0023855|0023855|2012-08-01|SUPA102|116
20120801-0023855|0023855|2012-08-01|SUPA105|140
20120801-0023927|0023927|2012-08-01|DETA100|166
20120801-0023927|0023927|2012-08-01|PURA100|173
20120801-0023927|0023927|2012-08-01|PURA200|160
20120801-0024061|0024061|2012-08-01|DETA200|107
20120801-0024061|0024061|2012-08-01|SUPA104|97
20120801-0024061|0024061|2012-08-01|SUPA105|55
20120801-0024159|0024159|2012-08-01|DETA800|45
20120801-0024159|0024159|2012-08-01|SUPA101|47
20120801-0024159|0024159|2012-08-01|SUPA105|40
20120801-0024178|0024178|2012-08-01|DETA100|68
20120801-0024178|0024178|2012-08-01|DETA800|72
20120801-0024178|0024178|2012-08-01|SUPA102|67
20120801-0024255|0024255|2012-08-01|SUPA104|195
20120801-0024255|0024255|2012-08-01|SUPA105|187
20120802-0023376|0023376|2012-08-02|DETA100|75
20120802-0023376|0023376|2012-08-02|PURA250|81
20120802-0023376|0023376|2012-08-02|SUPA104|79
20120802-0023450|0023450|2012-08-02|PURA500|110
20120802-0023466|0023466|2012-08-02|SUPA104|86
20120802-0023544|0023544|2012-08-02|PURA100|69
20120802-0023544|0023544|2012-08-02|PURA250|63
20120802-0023544|0023544|2012-08-02|PURA500|69
20120802-0023550|0023550|2012-08-02|DETA100|135
20120802-0023550|0023550|2012-08-02|DETA200|126
20120802-0023550|0023550|2012-08-02|SUPA104|130
20120802-0023583|0023583|2012-08-02|PURA100|69
20120802-0023583|0023583|2012-08-02|PURA200|57
20120802-0023621|0023621|2012-08-02|DETA200|37
20120802-0023621|0023621|2012-08-02|PURA100|45
20120802-0023641|0023641|2012-08-02|SUPA104|12
20120802-0023722|0023722|2012-08-02|PURA100|283
20120802-0023722|0023722|2012-08-02|PURA200|235
20120802-0023725|0023725|2012-08-02|DETA200|42
20120802-0023725|0023725|2012-08-02|PURA250|42
20120802-0023802|0023802|2012-08-02|PURA250|48
20120802-0023802|0023802|2012-08-02|SUPA105|43
20120802-0023826|0023826|2012-08-02|DETA800|214
20120802-0023826|0023826|2012-08-02|PURA500|249
20120802-0023947|0023947|2012-08-02|DETA100|112
20120802-0023947|0023947|2012-08-02|PURA100|109
20120802-0023947|0023947|2012-08-02|SUPA101|124
20120802-0023957|0023957|2012-08-02|SUPA101|78
20120802-0023957|0023957|2012-08-02|SUPA102|73
20120802-0023957|0023957|2012-08-02|SUPA104|86
20120802-0023979|0023979|2012-08-02|PURA100|210
20120802-0023979|0023979|2012-08-02|SUPA101|180
20120802-0023993|0023993|2012-08-02|PURA200|182
20120802-0023993|0023993|2012-08-02|PURA250|199
20120802-0023993|0023993|2012-08-02|SUPA101|183
20120802-0023998|0023998|2012-08-02|PURA100|167
20120802-0023998|0023998|2012-08-02|PURA500|152
20120802-0024100|0024100|2012-08-02|PURA500|171
20120802-0024175|0024175|2012-08-02|PURA100|124
20120802-0024213|0024213|2012-08-02|PURA500|210
20120802-0024213|0024213|2012-08-02|SUPA102|148
20120802-0024244|0024244|2012-08-02|PURA100|17
20120803-0023271|0023271|2012-08-03|DETA200|130
20120803-0023271|0023271|2012-08-03|PURA100|139
20120803-0023271|0023271|2012-08-03|PURA250|141
20120803-0023316|0023316|2012-08-03|DETA800|129
20120803-0023316|0023316|2012-08-03|PURA500|162
20120803-0023316|0023316|2012-08-03|SUPA105|123
20120803-0023376|0023376|2012-08-03|SUPA101|83
20120803-0023376|0023376|2012-08-03|SUPA104|89
20120803-0023376|0023376|2012-08-03|SUPA105|67
20120803-0023433|0023433|2012-08-03|DETA800|208
20120803-0023433|0023433|2012-08-03|PURA500|268
20120803-0023449|0023449|2012-08-03|DETA800|50
20120803-0023449|0023449|2012-08-03|SUPA105|42
20120803-0023512|0023512|2012-08-03|SUPA104|138
20120803-0023560|0023560|2012-08-03|DETA100|213
20120803-0023560|0023560|2012-08-03|PURA500|211
20120803-0023560|0023560|2012-08-03|SUPA101|214
20120803-0023572|0023572|2012-08-03|PURA200|71
20120803-0023572|0023572|2012-08-03|SUPA101|85
20120803-0023572|0023572|2012-08-03|SUPA103|72
20120803-0023601|0023601|2012-08-03|PURA250|48
20120803-0023784|0023784|2012-08-03|PURA250|105
20120803-0023784|0023784|2012-08-03|PURA500|111
20120803-0024003|0024003|2012-08-03|DETA100|64
20120803-0024003|0024003|2012-08-03|PURA100|81
20120803-0024089|0024089|2012-08-03|DETA100|125
20120803-0024089|0024089|2012-08-03|DETA800|129
20120803-0024089|0024089|2012-08-03|PURA500|146
20120803-0024150|0024150|2012-08-03|DETA100|51
20120803-0024150|0024150|2012-08-03|PURA100|60
20120803-0024150|0024150|2012-08-03|PURA500|56
20120803-0024211|0024211|2012-08-03|SUPA101|118
20120803-0024211|0024211|2012-08-03|SUPA104|111
20120803-0024211|0024211|2012-08-03|SUPA105|109
20120804-0023425|0023425|2012-08-04|DETA100|3
20120804-0023425|0023425|2012-08-04|PURA250|4
20120804-0023425|0023425|2012-08-04|PURA500|4
20120804-0023527|0023527|2012-08-04|PURA500|142
20120804-0023527|0023527|2012-08-04|SUPA101|137
20120804-0023527|0023527|2012-08-04|SUPA102|121
20120804-0023637|0023637|2012-08-04|DETA800|61
20120804-0023637|0023637|2012-08-04|PURA500|74
20120804-0023637|0023637|2012-08-04|SUPA102|61
20120804-0023656|0023656|2012-08-04|DETA200|191
20120804-0023656|0023656|2012-08-04|SUPA101|190
20120804-0023656|0023656|2012-08-04|SUPA104|206
20120804-0023801|0023801|2012-08-04|DETA800|195
20120804-0023801|0023801|2012-08-04|PURA500|211
20120804-0023829|0023829|2012-08-04|DETA800|120
20120804-0023829|0023829|2012-08-04|PURA100|124
20120804-0023829|0023829|2012-08-04|SUPA102|129
20120804-0023940|0023940|2012-08-04|PURA100|135
20120804-0023940|0023940|2012-08-04|SUPA101|128
20120804-0023963|0023963|2012-08-04|DETA100|133
20120804-0023963|0023963|2012-08-04|DETA200|116
20120804-0023963|0023963|2012-08-04|SUPA103|129
20120804-0023979|0023979|2012-08-04|DETA800|147
20120804-0023979|0023979|2012-08-04|PURA500|201
20120804-0023981|0023981|2012-08-04|PURA250|44
20120804-0024073|0024073|2012-08-04|DETA100|17
20120804-0024073|0024073|2012-08-04|PURA500|17
20120804-0024224|0024224|2012-08-04|PURA100|230
20120805-0023315|0023315|2012-08-05|PURA500|143
20120805-0023315|0023315|2012-08-05|SUPA101|132
20120805-0023325|0023325|2012-08-05|PURA200|200
20120805-0023325|0023325|2012-08-05|PURA500|226
20120805-0023336|0023336|2012-08-05|SUPA105|7
20120805-0023468|0023468|2012-08-05|PURA100|46
20120805-0023468|0023468|2012-08-05|PURA500|43
20120805-0023468|0023468|2012-08-05|SUPA101|43
20120805-0023539|0023539|2012-08-05|PURA100|154
20120805-0023539|0023539|2012-08-05|PURA200|183
20120805-0023597|0023597|2012-08-05|PURA100|181
20120805-0023597|0023597|2012-08-05|PURA250|228
20120805-0023597|0023597|2012-08-05|PURA500|226
20120805-0023743|0023743|2012-08-05|DETA800|178
20120805-0023743|0023743|2012-08-05|PURA100|218
20120805-0023784|0023784|2012-08-05|PURA100|113
20120805-0023851|0023851|2012-08-05|PURA500|217
20120805-0023925|0023925|2012-08-05|DETA800|114
20120805-0023925|0023925|2012-08-05|PURA500|141
20120805-0023925|0023925|2012-08-05|SUPA103|121
20120805-0023943|0023943|2012-08-05|PURA100|168
20120805-0023998|0023998|2012-08-05|DETA800|128
20120805-0023998|0023998|2012-08-05|SUPA104|91
20120805-0023998|0023998|2012-08-05|SUPA105|91
20120805-0024027|0024027|2012-08-05|PURA100|192
20120805-0024027|0024027|2012-08-05|PURA250|174
20120805-0024040|0024040|2012-08-05|DETA200|183
20120805-0024040|0024040|2012-08-05|SUPA101|137
20120805-0024040|0024040|2012-08-05|SUPA105|137
20120805-0024184|0024184|2012-08-05|PURA250|146
20120805-0024207|0024207|2012-08-05|PURA100|257
20120806-0023286|0023286|2012-08-06|PURA500|71
20120806-0023290|0023290|2012-08-06|PURA100|202
20120806-0023290|0023290|2012-08-06|PURA250|184
20120806-0023304|0023304|2012-08-06|PURA100|146
20120806-0023304|0023304|2012-08-06|PURA200|142
20120806-0023304|0023304|2012-08-06|SUPA101|138
20120806-0023382|0023382|2012-08-06|PURA500|17
20120806-0023431|0023431|2012-08-06|DETA800|8
20120806-0023431|0023431|2012-08-06|PURA500|9
20120806-0023432|0023432|2012-08-06|PURA250|99
20120806-0023432|0023432|2012-08-06|SUPA103|99
20120806-0023432|0023432|2012-08-06|SUPA104|106
20120806-0023543|0023543|2012-08-06|PURA100|170
20120806-0023543|0023543|2012-08-06|PURA250|151
20120806-0023543|0023543|2012-08-06|SUPA101|143
20120806-0023726|0023726|2012-08-06|SUPA104|152
20120806-0023804|0023804|2012-08-06|DETA800|102
20120806-0023804|0023804|2012-08-06|SUPA101|107
20120806-0023804|0023804|2012-08-06|SUPA104|103
20120806-0023821|0023821|2012-08-06|PURA500|46
20120806-0023821|0023821|2012-08-06|SUPA101|48
20120806-0023826|0023826|2012-08-06|DETA200|228
20120806-0023826|0023826|2012-08-06|PURA100|257
20120806-0023826|0023826|2012-08-06|SUPA103|210
20120806-0023873|0023873|2012-08-06|PURA100|53
20120806-0023873|0023873|2012-08-06|PURA200|46
20120806-0023913|0023913|2012-08-06|DETA100|6
20120806-0023913|0023913|2012-08-06|PURA100|8
20120806-0023913|0023913|2012-08-06|SUPA104|7
20120806-0023919|0023919|2012-08-06|PURA500|157
20120806-0024224|0024224|2012-08-06|DETA200|207
20120806-0024224|0024224|2012-08-06|SUPA104|205
20120807-0023394|0023394|2012-08-07|SUPA101|130
20120807-0023402|0023402|2012-08-07|PURA200|99
20120807-0023402|0023402|2012-08-07|PURA250|100
20120807-0023402|0023402|2012-08-07|SUPA105|90
20120807-0023469|0023469|2012-08-07|DETA200|6
20120807-0023469|0023469|2012-08-07|PURA500|7
20120807-0023469|0023469|2012-08-07|SUPA105|5
20120807-0023504|0023504|2012-08-07|SUPA101|108
20120807-0023627|0023627|2012-08-07|DETA100|157
20120807-0023627|0023627|2012-08-07|PURA100|175
20120807-0023645|0023645|2012-08-07|PURA200|2
20120807-0023645|0023645|2012-08-07|SUPA104|2
20120807-0023811|0023811|2012-08-07|PURA100|137
20120807-0023811|0023811|2012-08-07|PURA500|123
20120807-0023839|0023839|2012-08-07|PURA100|238
20120807-0023839|0023839|2012-08-07|SUPA101|217
20120807-0023896|0023896|2012-08-07|PURA250|4
20120807-0023928|0023928|2012-08-07|SUPA102|76
20120807-0023928|0023928|2012-08-07|SUPA105|74
20120807-0023943|0023943|2012-08-07|DETA100|116
20120807-0023943|0023943|2012-08-07|PURA100|171
20120807-0023943|0023943|2012-08-07|SUPA104|118
20120807-0023947|0023947|2012-08-07|PURA500|140
20120807-0024096|0024096|2012-08-07|PURA100|57
20120807-0024096|0024096|2012-08-07|PURA500|66
20120807-0024106|0024106|2012-08-07|DETA800|104
20120807-0024106|0024106|2012-08-07|SUPA101|93
20120807-0024106|0024106|2012-08-07|SUPA105|98
20120807-0024257|0024257|2012-08-07|SUPA101|19
20120807-0024257|0024257|2012-08-07|SUPA103|16
20120808-0023291|0023291|2012-08-08|PURA500|188
20120808-0023291|0023291|2012-08-08|SUPA104|200
20120808-0023299|0023299|2012-08-08|DETA800|111
20120808-0023299|0023299|2012-08-08|PURA250|133
20120808-0023299|0023299|2012-08-08|PURA500|115
20120808-0023338|0023338|2012-08-08|DETA200|194
20120808-0023338|0023338|2012-08-08|SUPA101|196
20120808-0023338|0023338|2012-08-08|SUPA102|145
20120808-0023342|0023342|2012-08-08|DETA200|133
20120808-0023342|0023342|2012-08-08|DETA800|124
20120808-0023434|0023434|2012-08-08|DETA200|189
20120808-0023434|0023434|2012-08-08|SUPA101|232
20120808-0023434|0023434|2012-08-08|SUPA103|122
20120808-0023471|0023471|2012-08-08|PURA500|274
20120808-0023471|0023471|2012-08-08|SUPA101|247
20120808-0023492|0023492|2012-08-08|PURA100|9
20120808-0023492|0023492|2012-08-08|PURA250|8
20120808-0023543|0023543|2012-08-08|SUPA101|161
20120808-0023688|0023688|2012-08-08|PURA100|192
20120808-0023688|0023688|2012-08-08|PURA250|190
20120808-0023727|0023727|2012-08-08|DETA800|115
20120808-0023727|0023727|2012-08-08|SUPA101|103
20120808-0023727|0023727|2012-08-08|SUPA105|112
20120808-0023805|0023805|2012-08-08|PURA100|141
20120808-0023805|0023805|2012-08-08|PURA250|155
20120808-0023808|0023808|2012-08-08|DETA100|186
20120808-0023808|0023808|2012-08-08|SUPA101|188
20120808-0023808|0023808|2012-08-08|SUPA105|164
20120808-0023861|0023861|2012-08-08|PURA250|12
20120808-0023861|0023861|2012-08-08|SUPA101|13
20120808-0023896|0023896|2012-08-08|SUPA101|4
20120808-0024070|0024070|2012-08-08|PURA500|114
20120808-0024130|0024130|2012-08-08|PURA100|109
20120808-0024130|0024130|2012-08-08|PURA200|91
20120808-0024130|0024130|2012-08-08|PURA250|102
20120808-0024161|0024161|2012-08-08|PURA250|198
20120808-0024221|0024221|2012-08-08|PURA100|207
20120808-0024221|0024221|2012-08-08|SUPA101|223
20120808-0024238|0024238|2012-08-08|PURA250|75
20120808-0024239|0024239|2012-08-08|DETA100|210
20120808-0024239|0024239|2012-08-08|SUPA101|243
20120808-0024248|0024248|2012-08-08|DETA800|137
20120808-0024248|0024248|2012-08-08|PURA200|144
20120809-0023455|0023455|2012-08-09|PURA250|72
20120809-0023455|0023455|2012-08-09|PURA500|71
20120809-0023508|0023508|2012-08-09|SUPA101|35
20120809-0023606|0023606|2012-08-09|PURA200|20
20120809-0023606|0023606|2012-08-09|SUPA101|21
20120809-0023650|0023650|2012-08-09|DETA200|180
20120809-0023770|0023770|2012-08-09|PURA500|145
20120809-0023770|0023770|2012-08-09|SUPA101|112
20120809-0023770|0023770|2012-08-09|SUPA104|114
20120809-0023812|0023812|2012-08-09|DETA200|217
20120809-0023812|0023812|2012-08-09|PURA100|240
20120809-0023812|0023812|2012-08-09|SUPA101|230
20120809-0023925|0023925|2012-08-09|DETA800|103
20120809-0023925|0023925|2012-08-09|PURA100|101
20120809-0023925|0023925|2012-08-09|SUPA101|105
20120809-0024016|0024016|2012-08-09|DETA100|67
20120809-0024016|0024016|2012-08-09|PURA100|73
20120809-0024016|0024016|2012-08-09|PURA500|68
20120809-0024076|0024076|2012-08-09|PURA100|235
20120809-0024076|0024076|2012-08-09|PURA250|243
20120809-0024076|0024076|2012-08-09|PURA500|212
20120809-0024104|0024104|2012-08-09|PURA100|182
20120809-0024104|0024104|2012-08-09|PURA200|197
20120809-0024131|0024131|2012-08-09|PURA100|227
20120810-0023313|0023313|2012-08-10|PURA500|159
20120810-0023313|0023313|2012-08-10|SUPA101|141
20120810-0023320|0023320|2012-08-10|PURA100|162
20120810-0023320|0023320|2012-08-10|SUPA103|128
20120810-0023373|0023373|2012-08-10|DETA100|86
20120810-0023373|0023373|2012-08-10|SUPA101|107
20120810-0023373|0023373|2012-08-10|SUPA102|85
20120810-0023388|0023388|2012-08-10|PURA100|41
20120810-0023388|0023388|2012-08-10|SUPA101|46
20120810-0023446|0023446|2012-08-10|SUPA103|36
20120810-0023446|0023446|2012-08-10|SUPA105|25
20120810-0023449|0023449|2012-08-10|DETA800|48
20120810-0023449|0023449|2012-08-10|SUPA104|46
20120810-0023459|0023459|2012-08-10|PURA500|125
20120810-0023498|0023498|2012-08-10|DETA800|133
20120810-0023498|0023498|2012-08-10|SUPA102|135
20120810-0023572|0023572|2012-08-10|DETA800|73
20120810-0023572|0023572|2012-08-10|PURA250|83
20120810-0023572|0023572|2012-08-10|SUPA102|72
20120810-0023637|0023637|2012-08-10|DETA200|73
20120810-0023637|0023637|2012-08-10|PURA100|79
20120810-0023642|0023642|2012-08-10|DETA200|144
20120810-0023642|0023642|2012-08-10|PURA250|164
20120810-0023702|0023702|2012-08-10|PURA100|38
20120810-0023732|0023732|2012-08-10|PURA100|221
20120810-0023813|0023813|2012-08-10|PURA100|160
20120810-0024003|0024003|2012-08-10|SUPA101|78
20120810-0024077|0024077|2012-08-10|PURA250|74
20120810-0024082|0024082|2012-08-10|SUPA101|170
20120810-0024100|0024100|2012-08-10|PURA100|246
20120810-0024100|0024100|2012-08-10|SUPA103|190
20120810-0024188|0024188|2012-08-10|PURA100|180
20120810-0024238|0024238|2012-08-10|PURA250|71
20120810-0024250|0024250|2012-08-10|SUPA102|10
20120810-0024250|0024250|2012-08-10|SUPA103|12
20120810-0024250|0024250|2012-08-10|SUPA104|13
20120811-0023351|0023351|2012-08-11|SUPA105|157
20120811-0023454|0023454|2012-08-11|DETA800|188
20120811-0023454|0023454|2012-08-11|PURA100|207
20120811-0023454|0023454|2012-08-11|PURA250|202
20120811-0023463|0023463|2012-08-11|PURA500|210
20120811-0023463|0023463|2012-08-11|SUPA101|202
20120811-0023611|0023611|2012-08-11|PURA250|120
20120811-0023611|0023611|2012-08-11|PURA500|106
20120811-0023638|0023638|2012-08-11|PURA100|130
20120811-0023652|0023652|2012-08-11|PURA100|233
20120811-0023662|0023662|2012-08-11|PURA100|205
20120811-0023662|0023662|2012-08-11|SUPA101|191
20120811-0023716|0023716|2012-08-11|DETA200|55
20120811-0023716|0023716|2012-08-11|PURA250|57
20120811-0023724|0023724|2012-08-11|PURA500|42
20120811-0023869|0023869|2012-08-11|PURA100|49
20120811-0023869|0023869|2012-08-11|PURA200|51
20120811-0023869|0023869|2012-08-11|PURA500|50
20120811-0023914|0023914|2012-08-11|PURA500|135
20120811-0023941|0023941|2012-08-11|PURA100|66
20120811-0023941|0023941|2012-08-11|PURA200|58
20120811-0023941|0023941|2012-08-11|PURA250|61
20120811-0023980|0023980|2012-08-11|PURA100|69
20120811-0023980|0023980|2012-08-11|PURA250|61
20120811-0024040|0024040|2012-08-11|PURA100|208
20120811-0024084|0024084|2012-08-11|PURA100|181
20120811-0024106|0024106|2012-08-11|PURA200|97
20120811-0024110|0024110|2012-08-11|PURA100|50
20120811-0024110|0024110|2012-08-11|PURA500|44
20120811-0024110|0024110|2012-08-11|SUPA101|42
20120811-0024117|0024117|2012-08-11|PURA100|228
20120811-0024117|0024117|2012-08-11|SUPA103|198
20120811-0024141|0024141|2012-08-11|PURA100|253
20120812-0023399|0023399|2012-08-12|PURA250|234
20120812-0023399|0023399|2012-08-12|PURA500|202
20120812-0023399|0023399|2012-08-12|SUPA101|208
20120812-0023401|0023401|2012-08-12|PURA100|208
20120812-0023401|0023401|2012-08-12|PURA500|219
20120812-0023436|0023436|2012-08-12|PURA100|234
20120812-0023633|0023633|2012-08-12|PURA500|61
20120812-0023677|0023677|2012-08-12|DETA200|178
20120812-0023677|0023677|2012-08-12|SUPA101|168
20120812-0023727|0023727|2012-08-12|PURA250|122
20120812-0023794|0023794|2012-08-12|PURA500|60
20120812-0023794|0023794|2012-08-12|SUPA101|47
20120812-0023853|0023853|2012-08-12|PURA200|35
20120812-0023870|0023870|2012-08-12|DETA100|163
20120812-0023870|0023870|2012-08-12|DETA800|213
20120812-0023870|0023870|2012-08-12|PURA500|259
20120812-0023915|0023915|2012-08-12|PURA250|102
20120812-0023916|0023916|2012-08-12|PURA250|260
20120812-0023916|0023916|2012-08-12|PURA500|227
20120812-0023916|0023916|2012-08-12|SUPA104|186
20120812-0023924|0023924|2012-08-12|DETA100|130
20120812-0023924|0023924|2012-08-12|PURA100|161
20120812-0023924|0023924|2012-08-12|SUPA101|127
20120812-0024058|0024058|2012-08-12|SUPA101|250
20120812-0024115|0024115|2012-08-12|DETA800|176
20120812-0024115|0024115|2012-08-12|SUPA101|201
20120812-0024255|0024255|2012-08-12|DETA100|176
20120813-0023289|0023289|2012-08-13|SUPA101|148
20120813-0023289|0023289|2012-08-13|SUPA103|167
20120813-0023289|0023289|2012-08-13|SUPA104|176
20120813-0023314|0023314|2012-08-13|SUPA101|117
20120813-0023448|0023448|2012-08-13|PURA100|268
20120813-0023448|0023448|2012-08-13|SUPA101|246
20120813-0023505|0023505|2012-08-13|SUPA101|223
20120813-0023556|0023556|2012-08-13|DETA200|136
20120813-0023565|0023565|2012-08-13|DETA200|77
20120813-0023565|0023565|2012-08-13|SUPA104|74
20120813-0023578|0023578|2012-08-13|SUPA101|144
20120813-0023690|0023690|2012-08-13|DETA200|97
20120813-0023710|0023710|2012-08-13|PURA500|11
20120813-0023806|0023806|2012-08-13|DETA100|47
20120813-0023806|0023806|2012-08-13|PURA250|59
20120813-0023806|0023806|2012-08-13|SUPA103|51
20120813-0023894|0023894|2012-08-13|PURA100|139
20120813-0023894|0023894|2012-08-13|PURA200|116
20120813-0023894|0023894|2012-08-13|PURA250|126
20120813-0023924|0023924|2012-08-13|PURA250|132
20120813-0023952|0023952|2012-08-13|DETA200|87
20120813-0023952|0023952|2012-08-13|PURA200|81
20120813-0023952|0023952|2012-08-13|SUPA102|81
20120813-0023979|0023979|2012-08-13|PURA250|186
20120813-0023979|0023979|2012-08-13|SUPA101|197
20120813-0023997|0023997|2012-08-13|PURA100|131
20120813-0023997|0023997|2012-08-13|PURA200|132
20120813-0023997|0023997|2012-08-13|PURA500|182
20120813-0024027|0024027|2012-08-13|PURA100|195
20120813-0024027|0024027|2012-08-13|PURA250|188
20120813-0024027|0024027|2012-08-13|SUPA104|166
20120813-0024165|0024165|2012-08-13|SUPA101|58
20120814-0023443|0023443|2012-08-14|PURA250|61
20120814-0023443|0023443|2012-08-14|SUPA104|58
20120814-0023463|0023463|2012-08-14|DETA800|224
20120814-0023509|0023509|2012-08-14|DETA100|204
20120814-0023509|0023509|2012-08-14|PURA100|243
20120814-0023509|0023509|2012-08-14|PURA500|249
20120814-0023539|0023539|2012-08-14|PURA100|159
20120814-0023539|0023539|2012-08-14|SUPA102|161
20120814-0023561|0023561|2012-08-14|PURA100|97
20120814-0023561|0023561|2012-08-14|PURA500|117
20120814-0023561|0023561|2012-08-14|SUPA101|97
20120814-0023587|0023587|2012-08-14|PURA250|126
20120814-0023587|0023587|2012-08-14|SUPA101|115
20120814-0023761|0023761|2012-08-14|PURA250|198
20120814-0023761|0023761|2012-08-14|SUPA101|205
20120814-0023761|0023761|2012-08-14|SUPA103|204
20120814-0023804|0023804|2012-08-14|PURA200|102
20120814-0023804|0023804|2012-08-14|PURA500|101
20120814-0023825|0023825|2012-08-14|PURA100|218
20120814-0023825|0023825|2012-08-14|SUPA101|195
20120814-0023826|0023826|2012-08-14|DETA800|168
20120814-0023826|0023826|2012-08-14|SUPA101|244
20120814-0023829|0023829|2012-08-14|DETA100|153
20120814-0023829|0023829|2012-08-14|DETA800|137
20120814-0023829|0023829|2012-08-14|PURA100|155
20120814-0023833|0023833|2012-08-14|PURA500|79
20120814-0023833|0023833|2012-08-14|SUPA104|73
20120814-0023862|0023862|2012-08-14|PURA500|32
20120814-0023862|0023862|2012-08-14|SUPA104|26
20120814-0023889|0023889|2012-08-14|DETA200|160
20120814-0023889|0023889|2012-08-14|PURA500|170
20120814-0023992|0023992|2012-08-14|DETA100|28
20120814-0023992|0023992|2012-08-14|PURA100|29
20120814-0024147|0024147|2012-08-14|PURA100|14
20120814-0024147|0024147|2012-08-14|PURA250|14
20120814-0024178|0024178|2012-08-14|SUPA104|55
20120814-0024203|0024203|2012-08-14|PURA200|35
20120815-0023270|0023270|2012-08-15|PURA200|71
20120815-0023378|0023378|2012-08-15|DETA800|140
20120815-0023378|0023378|2012-08-15|SUPA101|135
20120815-0023526|0023526|2012-08-15|DETA100|38
20120815-0023526|0023526|2012-08-15|SUPA102|44
20120815-0023530|0023530|2012-08-15|PURA100|195
20120815-0023550|0023550|2012-08-15|DETA100|139
20120815-0023550|0023550|2012-08-15|DETA200|139
20120815-0023550|0023550|2012-08-15|PURA250|141
20120815-0023610|0023610|2012-08-15|PURA100|194
20120815-0023610|0023610|2012-08-15|PURA250|176
20120815-0023613|0023613|2012-08-15|PURA250|217
20120815-0023613|0023613|2012-08-15|PURA500|244
20120815-0023613|0023613|2012-08-15|SUPA105|181
20120815-0023620|0023620|2012-08-15|SUPA104|197
20120815-0023629|0023629|2012-08-15|DETA100|85
20120815-0023629|0023629|2012-08-15|DETA200|60
20120815-0023629|0023629|2012-08-15|SUPA105|52
20120815-0023656|0023656|2012-08-15|SUPA101|249
20120815-0023763|0023763|2012-08-15|PURA100|9
20120815-0023763|0023763|2012-08-15|PURA500|8
20120815-0023805|0023805|2012-08-15|PURA250|146
20120815-0023805|0023805|2012-08-15|SUPA101|151
20120815-0023855|0023855|2012-08-15|DETA200|133
20120815-0023855|0023855|2012-08-15|DETA800|134
20120815-0023855|0023855|2012-08-15|SUPA101|173
20120815-0023858|0023858|2012-08-15|DETA100|78
20120815-0023858|0023858|2012-08-15|DETA200|72
20120815-0023858|0023858|2012-08-15|PURA200|76
20120815-0023886|0023886|2012-08-15|DETA800|118
20120815-0023918|0023918|2012-08-15|PURA100|231
20120815-0023918|0023918|2012-08-15|PURA500|272
20120815-0023940|0023940|2012-08-15|SUPA101|161
20120815-0023940|0023940|2012-08-15|SUPA105|125
20120815-0024058|0024058|2012-08-15|DETA200|219
20120815-0024058|0024058|2012-08-15|SUPA101|248
20120815-0024102|0024102|2012-08-15|DETA100|196
20120815-0024114|0024114|2012-08-15|DETA200|161
20120815-0024246|0024246|2012-08-15|PURA100|96
20120816-0023342|0023342|2012-08-16|DETA200|130
20120816-0023342|0023342|2012-08-16|PURA500|138
20120816-0023342|0023342|2012-08-16|SUPA101|137
20120816-0023373|0023373|2012-08-16|DETA100|97
20120816-0023373|0023373|2012-08-16|PURA100|104
20120816-0023373|0023373|2012-08-16|SUPA101|99
20120816-0023449|0023449|2012-08-16|DETA100|25
20120816-0023449|0023449|2012-08-16|SUPA101|51
20120816-0023455|0023455|2012-08-16|PURA250|67
20120816-0023455|0023455|2012-08-16|SUPA101|65
20120816-0023455|0023455|2012-08-16|SUPA104|67
20120816-0023469|0023469|2012-08-16|PURA250|6
20120816-0023469|0023469|2012-08-16|SUPA101|6
20120816-0023469|0023469|2012-08-16|SUPA104|5
20120816-0023471|0023471|2012-08-16|PURA250|249
20120816-0023518|0023518|2012-08-16|DETA100|3
20120816-0023518|0023518|2012-08-16|PURA100|3
20120816-0023518|0023518|2012-08-16|SUPA101|3
20120816-0023526|0023526|2012-08-16|PURA200|52
